x,y,id
11.464,48.158,10556
11.465,48.158,10557
11.466,48.158,10558
11.467,48.158,10559
11.468,48.158,10560
11.469,48.158,10561
11.47,48.158,10562
11.471,48.158,10563
11.472,48.158,10564
11.473,48.158,10565
11.474,48.158,10566
11.475,48.158,10567
11.476,48.158,10568
11.477,48.158,10569
11.478,48.158,10570
11.479,48.158,10571
11.48,48.158,10572
11.481,48.158,10573
11.482,48.158,10574
11.483,48.158,10575
11.484,48.158,10576
11.485,48.158,10577
11.486,48.158,10578
11.487,48.158,10579
11.488,48.158,10580
11.489,48.158,10581
11.49,48.158,10582
11.491,48.158,10583
11.492,48.158,10584
11.493,48.158,10585
11.494,48.158,10586
11.495,48.158,10587
11.496,48.158,10588
11.497,48.158,10589
11.498,48.158,10590
11.499,48.158,10591
11.5,48.158,10592
11.501,48.158,10593
11.502,48.158,10594
11.503,48.158,10595
11.504,48.158,10596
11.505,48.158,10597
11.506,48.158,10598
11.507,48.158,10599
11.508,48.158,10600
11.509,48.158,10601
11.51,48.158,10602
11.511,48.158,10603
11.512,48.158,10604
11.513,48.158,10605
11.514,48.158,10606
11.515,48.158,10607
11.516,48.158,10608
11.517,48.158,10609
11.518,48.158,10610
11.519,48.158,10611
11.52,48.158,10612
11.521,48.158,10613
11.522,48.158,10614
11.523,48.158,10615
11.524,48.158,10616
11.525,48.158,10617
11.526,48.158,10618
11.527,48.158,10619
11.528,48.158,10620
11.529,48.158,10621
11.53,48.158,10622
11.531,48.158,10623
11.532,48.158,10624
11.533,48.158,10625
11.534,48.158,10626
11.535,48.158,10627
11.536,48.158,10628
11.537,48.158,10629
11.538,48.158,10630
11.539,48.158,10631
11.54,48.158,10632
11.541,48.158,10633
11.542,48.158,10634
11.543,48.158,10635
11.544,48.158,10636
11.545,48.158,10637
11.546,48.158,10638
11.547,48.158,10639
11.548,48.158,10640
11.549,48.158,10641
11.55,48.158,10642
11.551,48.158,10643
11.552,48.158,10644
11.553,48.158,10645
11.554,48.158,10646
11.555,48.158,10647
11.556,48.158,10648
11.557,48.158,10649
11.558,48.158,10650
11.559,48.158,10651
11.56,48.158,10652
11.561,48.158,10653
11.562,48.158,10654
11.563,48.158,10655
11.564,48.158,10656
11.565,48.158,10657
11.566,48.158,10658
11.567,48.158,10659
11.568,48.158,10660
11.569,48.158,10661
11.57,48.158,10662
11.571,48.158,10663
11.572,48.158,10664
11.573,48.158,10665
11.574,48.158,10666
11.575,48.158,10667
11.576,48.158,10668
11.577,48.158,10669
11.578,48.158,10670
11.579,48.158,10671
11.58,48.158,10672
11.581,48.158,10673
11.582,48.158,10674
11.583,48.158,10675
11.584,48.158,10676
11.585,48.158,10677
11.586,48.158,10678
11.587,48.158,10679
11.588,48.158,10680
11.589,48.158,10681
11.59,48.158,10682
11.591,48.158,10683
11.592,48.158,10684
11.593,48.158,10685
11.594,48.158,10686
11.595,48.158,10687
11.596,48.158,10688
11.597,48.158,10689
11.598,48.158,10690
11.599,48.158,10691
11.6,48.158,10692
11.601,48.158,10693
11.602,48.158,10694
11.603,48.158,10695
11.604,48.158,10696
11.605,48.158,10697
11.606,48.158,10698
11.607,48.158,10699
11.608,48.158,10700
11.609,48.158,10701
11.61,48.158,10702
11.611,48.158,10703
11.612,48.158,10704
11.613,48.158,10705
11.614,48.158,10706
11.615,48.158,10707
11.616,48.158,10708
11.617,48.158,10709
11.618,48.158,10710
11.619,48.158,10711
11.62,48.158,10712
11.621,48.158,10713
11.622,48.158,10714
11.623,48.158,10715
11.624,48.158,10716
11.625,48.158,10717
11.626,48.158,10718
11.627,48.158,10719
11.628,48.158,10720
11.629,48.158,10721
11.63,48.158,10722
11.631,48.158,10723
11.632,48.158,10724
11.633,48.158,10725
11.634,48.158,10726
11.635,48.158,10727
11.636,48.158,10728
11.637,48.158,10729
11.638,48.158,10730
11.639,48.158,10731
11.64,48.158,10732
11.641,48.158,10733
11.642,48.158,10734
11.643,48.158,10735
11.644,48.158,10736
11.645,48.158,10737
11.646,48.158,10738
11.647,48.158,10739
11.648,48.158,10740
11.649,48.158,10741
11.65,48.158,10742
11.651,48.158,10743
11.652,48.158,10744
11.653,48.158,10745
11.654,48.158,10746
11.655,48.158,10747
11.656,48.158,10748
11.657,48.158,10749
11.658,48.158,10750
11.659,48.158,10751
11.66,48.158,10752
11.661,48.158,10753
11.662,48.158,10754
11.663,48.158,10755
11.664,48.158,10756
11.665,48.158,10757
11.666,48.158,10758
11.667,48.158,10759
11.668,48.158,10760
11.669,48.158,10761
11.67,48.158,10762
11.671,48.158,10763
11.672,48.158,10764
11.673,48.158,10765
11.674,48.158,10766
11.675,48.158,10767
11.676,48.158,10768
11.677,48.158,10769
11.678,48.158,10770
11.679,48.158,10771
11.68,48.158,10772
11.681,48.158,10773
11.682,48.158,10774
11.683,48.158,10775
11.684,48.158,10776
11.685,48.158,10777
11.686,48.158,10778
11.687,48.158,10779
11.688,48.158,10780
11.689,48.158,10781
11.69,48.158,10782
11.691,48.158,10783
11.692,48.158,10784
11.693,48.158,10785
11.694,48.158,10786
11.695,48.158,10787
11.696,48.158,10788
11.697,48.158,10789
11.698,48.158,10790
11.699,48.158,10791
11.7,48.158,10792
11.45,48.157,10793
11.451,48.157,10794
11.452,48.157,10795
11.453,48.157,10796
11.454,48.157,10797
11.455,48.157,10798
11.456,48.157,10799
11.457,48.157,10800
11.458,48.157,10801
11.459,48.157,10802
11.46,48.157,10803
11.461,48.157,10804
11.462,48.157,10805
11.463,48.157,10806
11.464,48.157,10807
11.465,48.157,10808
11.466,48.157,10809
11.467,48.157,10810
11.468,48.157,10811
11.469,48.157,10812
11.47,48.157,10813
11.471,48.157,10814
11.472,48.157,10815
11.473,48.157,10816
11.474,48.157,10817
11.475,48.157,10818
11.476,48.157,10819
11.477,48.157,10820
11.478,48.157,10821
11.479,48.157,10822
11.48,48.157,10823
11.481,48.157,10824
11.482,48.157,10825
11.483,48.157,10826
11.484,48.157,10827
11.485,48.157,10828
11.486,48.157,10829
11.487,48.157,10830
11.488,48.157,10831
11.489,48.157,10832
11.49,48.157,10833
11.491,48.157,10834
11.492,48.157,10835
11.493,48.157,10836
11.494,48.157,10837
11.495,48.157,10838
11.496,48.157,10839
11.497,48.157,10840
11.498,48.157,10841
11.499,48.157,10842
11.5,48.157,10843
11.501,48.157,10844
11.502,48.157,10845
11.503,48.157,10846
11.504,48.157,10847
11.505,48.157,10848
11.506,48.157,10849
11.507,48.157,10850
11.508,48.157,10851
11.509,48.157,10852
11.51,48.157,10853
11.511,48.157,10854
11.512,48.157,10855
11.513,48.157,10856
11.514,48.157,10857
11.515,48.157,10858
11.516,48.157,10859
11.517,48.157,10860
11.518,48.157,10861
11.519,48.157,10862
11.52,48.157,10863
11.521,48.157,10864
11.522,48.157,10865
11.523,48.157,10866
11.524,48.157,10867
11.525,48.157,10868
11.526,48.157,10869
11.527,48.157,10870
11.528,48.157,10871
11.529,48.157,10872
11.53,48.157,10873
11.531,48.157,10874
11.532,48.157,10875
11.533,48.157,10876
11.534,48.157,10877
11.535,48.157,10878
11.536,48.157,10879
11.537,48.157,10880
11.538,48.157,10881
11.539,48.157,10882
11.54,48.157,10883
11.541,48.157,10884
11.542,48.157,10885
11.543,48.157,10886
11.544,48.157,10887
11.545,48.157,10888
11.546,48.157,10889
11.547,48.157,10890
11.548,48.157,10891
11.549,48.157,10892
11.55,48.157,10893
11.551,48.157,10894
11.552,48.157,10895
11.553,48.157,10896
11.554,48.157,10897
11.555,48.157,10898
11.556,48.157,10899
11.557,48.157,10900
11.558,48.157,10901
11.559,48.157,10902
11.56,48.157,10903
11.561,48.157,10904
11.562,48.157,10905
11.563,48.157,10906
11.564,48.157,10907
11.565,48.157,10908
11.566,48.157,10909
11.567,48.157,10910
11.568,48.157,10911
11.569,48.157,10912
11.57,48.157,10913
11.571,48.157,10914
11.572,48.157,10915
11.573,48.157,10916
11.574,48.157,10917
11.575,48.157,10918
11.576,48.157,10919
11.577,48.157,10920
11.578,48.157,10921
11.579,48.157,10922
11.58,48.157,10923
11.581,48.157,10924
11.582,48.157,10925
11.583,48.157,10926
11.584,48.157,10927
11.585,48.157,10928
11.586,48.157,10929
11.587,48.157,10930
11.588,48.157,10931
11.589,48.157,10932
11.59,48.157,10933
11.591,48.157,10934
11.592,48.157,10935
11.593,48.157,10936
11.594,48.157,10937
11.595,48.157,10938
11.596,48.157,10939
11.597,48.157,10940
11.598,48.157,10941
11.599,48.157,10942
11.6,48.157,10943
11.601,48.157,10944
11.602,48.157,10945
11.603,48.157,10946
11.604,48.157,10947
11.605,48.157,10948
11.606,48.157,10949
11.607,48.157,10950
11.608,48.157,10951
11.609,48.157,10952
11.61,48.157,10953
11.611,48.157,10954
11.612,48.157,10955
11.613,48.157,10956
11.614,48.157,10957
11.615,48.157,10958
11.616,48.157,10959
11.617,48.157,10960
11.618,48.157,10961
11.619,48.157,10962
11.62,48.157,10963
11.621,48.157,10964
11.622,48.157,10965
11.623,48.157,10966
11.624,48.157,10967
11.625,48.157,10968
11.626,48.157,10969
11.627,48.157,10970
11.628,48.157,10971
11.629,48.157,10972
11.63,48.157,10973
11.631,48.157,10974
11.632,48.157,10975
11.633,48.157,10976
11.634,48.157,10977
11.635,48.157,10978
11.636,48.157,10979
11.637,48.157,10980
11.638,48.157,10981
11.639,48.157,10982
11.64,48.157,10983
11.641,48.157,10984
11.642,48.157,10985
11.643,48.157,10986
11.644,48.157,10987
11.645,48.157,10988
11.646,48.157,10989
11.647,48.157,10990
11.648,48.157,10991
11.649,48.157,10992
11.65,48.157,10993
11.651,48.157,10994
11.652,48.157,10995
11.653,48.157,10996
11.654,48.157,10997
11.655,48.157,10998
11.656,48.157,10999
11.657,48.157,11000
11.658,48.157,11001
11.659,48.157,11002
11.66,48.157,11003
11.661,48.157,11004
11.662,48.157,11005
11.663,48.157,11006
11.664,48.157,11007
11.665,48.157,11008
11.666,48.157,11009
11.667,48.157,11010
11.668,48.157,11011
11.669,48.157,11012
11.67,48.157,11013
11.671,48.157,11014
11.672,48.157,11015
11.673,48.157,11016
11.674,48.157,11017
11.675,48.157,11018
11.676,48.157,11019
11.677,48.157,11020
11.678,48.157,11021
11.679,48.157,11022
11.68,48.157,11023
11.681,48.157,11024
11.682,48.157,11025
11.683,48.157,11026
11.684,48.157,11027
11.685,48.157,11028
11.686,48.157,11029
11.687,48.157,11030
11.688,48.157,11031
11.689,48.157,11032
11.69,48.157,11033
11.691,48.157,11034
11.692,48.157,11035
11.693,48.157,11036
11.694,48.157,11037
11.695,48.157,11038
11.696,48.157,11039
11.697,48.157,11040
11.698,48.157,11041
11.699,48.157,11042
11.7,48.157,11043
11.45,48.156,11044
11.451,48.156,11045
11.452,48.156,11046
11.453,48.156,11047
11.454,48.156,11048
11.455,48.156,11049
11.456,48.156,11050
11.457,48.156,11051
11.458,48.156,11052
11.459,48.156,11053
11.46,48.156,11054
11.461,48.156,11055
11.462,48.156,11056
11.463,48.156,11057
11.464,48.156,11058
11.465,48.156,11059
11.466,48.156,11060
11.467,48.156,11061
11.468,48.156,11062
11.469,48.156,11063
11.47,48.156,11064
11.471,48.156,11065
11.472,48.156,11066
11.473,48.156,11067
11.474,48.156,11068
11.475,48.156,11069
11.476,48.156,11070
11.477,48.156,11071
11.478,48.156,11072
11.479,48.156,11073
11.48,48.156,11074
11.481,48.156,11075
11.482,48.156,11076
11.483,48.156,11077
11.484,48.156,11078
11.485,48.156,11079
11.486,48.156,11080
11.487,48.156,11081
11.488,48.156,11082
11.489,48.156,11083
11.49,48.156,11084
11.491,48.156,11085
11.492,48.156,11086
11.493,48.156,11087
11.494,48.156,11088
11.495,48.156,11089
11.496,48.156,11090
11.497,48.156,11091
11.498,48.156,11092
11.499,48.156,11093
11.5,48.156,11094
11.501,48.156,11095
11.502,48.156,11096
11.503,48.156,11097
11.504,48.156,11098
11.505,48.156,11099
11.506,48.156,11100
11.507,48.156,11101
11.508,48.156,11102
11.509,48.156,11103
11.51,48.156,11104
11.511,48.156,11105
11.512,48.156,11106
11.513,48.156,11107
11.514,48.156,11108
11.515,48.156,11109
11.516,48.156,11110
11.517,48.156,11111
11.518,48.156,11112
11.519,48.156,11113
11.52,48.156,11114
11.521,48.156,11115
11.522,48.156,11116
11.523,48.156,11117
11.524,48.156,11118
11.525,48.156,11119
11.526,48.156,11120
11.527,48.156,11121
11.528,48.156,11122
11.529,48.156,11123
11.53,48.156,11124
11.531,48.156,11125
11.532,48.156,11126
11.533,48.156,11127
11.534,48.156,11128
11.535,48.156,11129
11.536,48.156,11130
11.537,48.156,11131
11.538,48.156,11132
11.539,48.156,11133
11.54,48.156,11134
11.541,48.156,11135
11.542,48.156,11136
11.543,48.156,11137
11.544,48.156,11138
11.545,48.156,11139
11.546,48.156,11140
11.547,48.156,11141
11.548,48.156,11142
11.549,48.156,11143
11.55,48.156,11144
11.551,48.156,11145
11.552,48.156,11146
11.553,48.156,11147
11.554,48.156,11148
11.555,48.156,11149
11.556,48.156,11150
11.557,48.156,11151
11.558,48.156,11152
11.559,48.156,11153
11.56,48.156,11154
11.561,48.156,11155
11.562,48.156,11156
11.563,48.156,11157
11.564,48.156,11158
11.565,48.156,11159
11.566,48.156,11160
11.567,48.156,11161
11.568,48.156,11162
11.569,48.156,11163
11.57,48.156,11164
11.571,48.156,11165
11.572,48.156,11166
11.573,48.156,11167
11.574,48.156,11168
11.575,48.156,11169
11.576,48.156,11170
11.577,48.156,11171
11.578,48.156,11172
11.579,48.156,11173
11.58,48.156,11174
11.581,48.156,11175
11.582,48.156,11176
11.583,48.156,11177
11.584,48.156,11178
11.585,48.156,11179
11.586,48.156,11180
11.587,48.156,11181
11.588,48.156,11182
11.589,48.156,11183
11.59,48.156,11184
11.591,48.156,11185
11.592,48.156,11186
11.593,48.156,11187
11.594,48.156,11188
11.595,48.156,11189
11.596,48.156,11190
11.597,48.156,11191
11.598,48.156,11192
11.599,48.156,11193
11.6,48.156,11194
11.601,48.156,11195
11.602,48.156,11196
11.603,48.156,11197
11.604,48.156,11198
11.605,48.156,11199
11.606,48.156,11200
11.607,48.156,11201
11.608,48.156,11202
11.609,48.156,11203
11.61,48.156,11204
11.611,48.156,11205
11.612,48.156,11206
11.613,48.156,11207
11.614,48.156,11208
11.615,48.156,11209
11.616,48.156,11210
11.617,48.156,11211
11.618,48.156,11212
11.619,48.156,11213
11.62,48.156,11214
11.621,48.156,11215
11.622,48.156,11216
11.623,48.156,11217
11.624,48.156,11218
11.625,48.156,11219
11.626,48.156,11220
11.627,48.156,11221
11.628,48.156,11222
11.629,48.156,11223
11.63,48.156,11224
11.631,48.156,11225
11.632,48.156,11226
11.633,48.156,11227
11.634,48.156,11228
11.635,48.156,11229
11.636,48.156,11230
11.637,48.156,11231
11.638,48.156,11232
11.639,48.156,11233
11.64,48.156,11234
11.641,48.156,11235
11.642,48.156,11236
11.643,48.156,11237
11.644,48.156,11238
11.645,48.156,11239
11.646,48.156,11240
11.647,48.156,11241
11.648,48.156,11242
11.649,48.156,11243
11.65,48.156,11244
11.651,48.156,11245
11.652,48.156,11246
11.653,48.156,11247
11.654,48.156,11248
11.655,48.156,11249
11.656,48.156,11250
11.657,48.156,11251
11.658,48.156,11252
11.659,48.156,11253
11.66,48.156,11254
11.661,48.156,11255
11.662,48.156,11256
11.663,48.156,11257
11.664,48.156,11258
11.665,48.156,11259
11.666,48.156,11260
11.667,48.156,11261
11.668,48.156,11262
11.669,48.156,11263
11.67,48.156,11264
11.671,48.156,11265
11.672,48.156,11266
11.673,48.156,11267
11.674,48.156,11268
11.675,48.156,11269
11.676,48.156,11270
11.677,48.156,11271
11.678,48.156,11272
11.679,48.156,11273
11.68,48.156,11274
11.681,48.156,11275
11.682,48.156,11276
11.683,48.156,11277
11.684,48.156,11278
11.685,48.156,11279
11.686,48.156,11280
11.687,48.156,11281
11.688,48.156,11282
11.689,48.156,11283
11.69,48.156,11284
11.691,48.156,11285
11.692,48.156,11286
11.693,48.156,11287
11.694,48.156,11288
11.695,48.156,11289
11.696,48.156,11290
11.697,48.156,11291
11.698,48.156,11292
11.699,48.156,11293
11.7,48.156,11294
11.45,48.155,11295
11.451,48.155,11296
11.452,48.155,11297
11.453,48.155,11298
11.454,48.155,11299
11.455,48.155,11300
11.456,48.155,11301
11.457,48.155,11302
11.458,48.155,11303
11.459,48.155,11304
11.46,48.155,11305
11.461,48.155,11306
11.462,48.155,11307
11.463,48.155,11308
11.464,48.155,11309
11.465,48.155,11310
11.466,48.155,11311
11.467,48.155,11312
11.468,48.155,11313
11.469,48.155,11314
11.47,48.155,11315
11.471,48.155,11316
11.472,48.155,11317
11.473,48.155,11318
11.474,48.155,11319
11.475,48.155,11320
11.476,48.155,11321
11.477,48.155,11322
11.478,48.155,11323
11.479,48.155,11324
11.48,48.155,11325
11.481,48.155,11326
11.482,48.155,11327
11.483,48.155,11328
11.484,48.155,11329
11.485,48.155,11330
11.486,48.155,11331
11.487,48.155,11332
11.488,48.155,11333
11.489,48.155,11334
11.49,48.155,11335
11.491,48.155,11336
11.492,48.155,11337
11.493,48.155,11338
11.494,48.155,11339
11.495,48.155,11340
11.496,48.155,11341
11.497,48.155,11342
11.498,48.155,11343
11.499,48.155,11344
11.5,48.155,11345
11.501,48.155,11346
11.502,48.155,11347
11.503,48.155,11348
11.504,48.155,11349
11.505,48.155,11350
11.506,48.155,11351
11.507,48.155,11352
11.508,48.155,11353
11.509,48.155,11354
11.51,48.155,11355
11.511,48.155,11356
11.512,48.155,11357
11.513,48.155,11358
11.514,48.155,11359
11.515,48.155,11360
11.516,48.155,11361
11.517,48.155,11362
11.518,48.155,11363
11.519,48.155,11364
11.52,48.155,11365
11.521,48.155,11366
11.522,48.155,11367
11.523,48.155,11368
11.524,48.155,11369
11.525,48.155,11370
11.526,48.155,11371
11.527,48.155,11372
11.528,48.155,11373
11.529,48.155,11374
11.53,48.155,11375
11.531,48.155,11376
11.532,48.155,11377
11.533,48.155,11378
11.534,48.155,11379
11.535,48.155,11380
11.536,48.155,11381
11.537,48.155,11382
11.538,48.155,11383
11.539,48.155,11384
11.54,48.155,11385
11.541,48.155,11386
11.542,48.155,11387
11.543,48.155,11388
11.544,48.155,11389
11.545,48.155,11390
11.546,48.155,11391
11.547,48.155,11392
11.548,48.155,11393
11.549,48.155,11394
11.55,48.155,11395
11.551,48.155,11396
11.552,48.155,11397
11.553,48.155,11398
11.554,48.155,11399
11.555,48.155,11400
11.556,48.155,11401
11.557,48.155,11402
11.558,48.155,11403
11.559,48.155,11404
11.56,48.155,11405
11.561,48.155,11406
11.562,48.155,11407
11.563,48.155,11408
11.564,48.155,11409
11.565,48.155,11410
11.566,48.155,11411
11.567,48.155,11412
11.568,48.155,11413
11.569,48.155,11414
11.57,48.155,11415
11.571,48.155,11416
11.572,48.155,11417
11.573,48.155,11418
11.574,48.155,11419
11.575,48.155,11420
11.576,48.155,11421
11.577,48.155,11422
11.578,48.155,11423
11.579,48.155,11424
11.58,48.155,11425
11.581,48.155,11426
11.582,48.155,11427
11.583,48.155,11428
11.584,48.155,11429
11.585,48.155,11430
11.586,48.155,11431
11.587,48.155,11432
11.588,48.155,11433
11.589,48.155,11434
11.59,48.155,11435
11.591,48.155,11436
11.592,48.155,11437
11.593,48.155,11438
11.594,48.155,11439
11.595,48.155,11440
11.596,48.155,11441
11.597,48.155,11442
11.598,48.155,11443
11.599,48.155,11444
11.6,48.155,11445
11.601,48.155,11446
11.602,48.155,11447
11.603,48.155,11448
11.604,48.155,11449
11.605,48.155,11450
11.606,48.155,11451
11.607,48.155,11452
11.608,48.155,11453
11.609,48.155,11454
11.61,48.155,11455
11.611,48.155,11456
11.612,48.155,11457
11.613,48.155,11458
11.614,48.155,11459
11.615,48.155,11460
11.616,48.155,11461
11.617,48.155,11462
11.618,48.155,11463
11.619,48.155,11464
11.62,48.155,11465
11.621,48.155,11466
11.622,48.155,11467
11.623,48.155,11468
11.624,48.155,11469
11.625,48.155,11470
11.626,48.155,11471
11.627,48.155,11472
11.628,48.155,11473
11.629,48.155,11474
11.63,48.155,11475
11.631,48.155,11476
11.632,48.155,11477
11.633,48.155,11478
11.634,48.155,11479
11.635,48.155,11480
11.636,48.155,11481
11.637,48.155,11482
11.638,48.155,11483
11.639,48.155,11484
11.64,48.155,11485
11.641,48.155,11486
11.642,48.155,11487
11.643,48.155,11488
11.644,48.155,11489
11.645,48.155,11490
11.646,48.155,11491
11.647,48.155,11492
11.648,48.155,11493
11.649,48.155,11494
11.65,48.155,11495
11.651,48.155,11496
11.652,48.155,11497
11.653,48.155,11498
11.654,48.155,11499
11.655,48.155,11500
11.656,48.155,11501
11.657,48.155,11502
11.658,48.155,11503
11.659,48.155,11504
11.66,48.155,11505
11.661,48.155,11506
11.662,48.155,11507
11.663,48.155,11508
11.664,48.155,11509
11.665,48.155,11510
11.666,48.155,11511
11.667,48.155,11512
11.668,48.155,11513
11.669,48.155,11514
11.67,48.155,11515
11.671,48.155,11516
11.672,48.155,11517
11.673,48.155,11518
11.674,48.155,11519
11.675,48.155,11520
11.676,48.155,11521
11.677,48.155,11522
11.678,48.155,11523
11.679,48.155,11524
11.68,48.155,11525
11.681,48.155,11526
11.682,48.155,11527
11.683,48.155,11528
11.684,48.155,11529
11.685,48.155,11530
11.686,48.155,11531
11.687,48.155,11532
11.688,48.155,11533
11.689,48.155,11534
11.69,48.155,11535
11.691,48.155,11536
11.692,48.155,11537
11.693,48.155,11538
11.694,48.155,11539
11.695,48.155,11540
11.696,48.155,11541
11.697,48.155,11542
11.698,48.155,11543
11.699,48.155,11544
11.7,48.155,11545
11.45,48.154,11546
11.451,48.154,11547
11.452,48.154,11548
11.453,48.154,11549
11.454,48.154,11550
11.455,48.154,11551
11.456,48.154,11552
11.457,48.154,11553
11.458,48.154,11554
11.459,48.154,11555
11.46,48.154,11556
11.461,48.154,11557
11.462,48.154,11558
11.463,48.154,11559
11.464,48.154,11560
11.465,48.154,11561
11.466,48.154,11562
11.467,48.154,11563
11.468,48.154,11564
11.469,48.154,11565
11.47,48.154,11566
11.471,48.154,11567
11.472,48.154,11568
11.473,48.154,11569
11.474,48.154,11570
11.475,48.154,11571
11.476,48.154,11572
11.477,48.154,11573
11.478,48.154,11574
11.479,48.154,11575
11.48,48.154,11576
11.481,48.154,11577
11.482,48.154,11578
11.483,48.154,11579
11.484,48.154,11580
11.485,48.154,11581
11.486,48.154,11582
11.487,48.154,11583
11.488,48.154,11584
11.489,48.154,11585
11.49,48.154,11586
11.491,48.154,11587
11.492,48.154,11588
11.493,48.154,11589
11.494,48.154,11590
11.495,48.154,11591
11.496,48.154,11592
11.497,48.154,11593
11.498,48.154,11594
11.499,48.154,11595
11.5,48.154,11596
11.501,48.154,11597
11.502,48.154,11598
11.503,48.154,11599
11.504,48.154,11600
11.505,48.154,11601
11.506,48.154,11602
11.507,48.154,11603
11.508,48.154,11604
11.509,48.154,11605
11.51,48.154,11606
11.511,48.154,11607
11.512,48.154,11608
11.513,48.154,11609
11.514,48.154,11610
11.515,48.154,11611
11.516,48.154,11612
11.517,48.154,11613
11.518,48.154,11614
11.519,48.154,11615
11.52,48.154,11616
11.521,48.154,11617
11.522,48.154,11618
11.523,48.154,11619
11.524,48.154,11620
11.525,48.154,11621
11.526,48.154,11622
11.527,48.154,11623
11.528,48.154,11624
11.529,48.154,11625
11.53,48.154,11626
11.531,48.154,11627
11.532,48.154,11628
11.533,48.154,11629
11.534,48.154,11630
11.535,48.154,11631
11.536,48.154,11632
11.537,48.154,11633
11.538,48.154,11634
11.539,48.154,11635
11.54,48.154,11636
11.541,48.154,11637
11.542,48.154,11638
11.543,48.154,11639
11.544,48.154,11640
11.545,48.154,11641
11.546,48.154,11642
11.547,48.154,11643
11.548,48.154,11644
11.549,48.154,11645
11.55,48.154,11646
11.551,48.154,11647
11.552,48.154,11648
11.553,48.154,11649
11.554,48.154,11650
11.555,48.154,11651
11.556,48.154,11652
11.557,48.154,11653
11.558,48.154,11654
11.559,48.154,11655
11.56,48.154,11656
11.561,48.154,11657
11.562,48.154,11658
11.563,48.154,11659
11.564,48.154,11660
11.565,48.154,11661
11.566,48.154,11662
11.567,48.154,11663
11.568,48.154,11664
11.569,48.154,11665
11.57,48.154,11666
11.571,48.154,11667
11.572,48.154,11668
11.573,48.154,11669
11.574,48.154,11670
11.575,48.154,11671
11.576,48.154,11672
11.577,48.154,11673
11.578,48.154,11674
11.579,48.154,11675
11.58,48.154,11676
11.581,48.154,11677
11.582,48.154,11678
11.583,48.154,11679
11.584,48.154,11680
11.585,48.154,11681
11.586,48.154,11682
11.587,48.154,11683
11.588,48.154,11684
11.589,48.154,11685
11.59,48.154,11686
11.591,48.154,11687
11.592,48.154,11688
11.593,48.154,11689
11.594,48.154,11690
11.595,48.154,11691
11.596,48.154,11692
11.597,48.154,11693
11.598,48.154,11694
11.599,48.154,11695
11.6,48.154,11696
11.601,48.154,11697
11.602,48.154,11698
11.603,48.154,11699
11.604,48.154,11700
11.605,48.154,11701
11.606,48.154,11702
11.607,48.154,11703
11.608,48.154,11704
11.609,48.154,11705
11.61,48.154,11706
11.611,48.154,11707
11.612,48.154,11708
11.613,48.154,11709
11.614,48.154,11710
11.615,48.154,11711
11.616,48.154,11712
11.617,48.154,11713
11.618,48.154,11714
11.619,48.154,11715
11.62,48.154,11716
11.621,48.154,11717
11.622,48.154,11718
11.623,48.154,11719
11.624,48.154,11720
11.625,48.154,11721
11.626,48.154,11722
11.627,48.154,11723
11.628,48.154,11724
11.629,48.154,11725
11.63,48.154,11726
11.631,48.154,11727
11.632,48.154,11728
11.633,48.154,11729
11.634,48.154,11730
11.635,48.154,11731
11.636,48.154,11732
11.637,48.154,11733
11.638,48.154,11734
11.639,48.154,11735
11.64,48.154,11736
11.641,48.154,11737
11.642,48.154,11738
11.643,48.154,11739
11.644,48.154,11740
11.645,48.154,11741
11.646,48.154,11742
11.647,48.154,11743
11.648,48.154,11744
11.649,48.154,11745
11.65,48.154,11746
11.651,48.154,11747
11.652,48.154,11748
11.653,48.154,11749
11.654,48.154,11750
11.655,48.154,11751
11.656,48.154,11752
11.657,48.154,11753
11.658,48.154,11754
11.659,48.154,11755
11.66,48.154,11756
11.661,48.154,11757
11.662,48.154,11758
11.663,48.154,11759
11.664,48.154,11760
11.665,48.154,11761
11.666,48.154,11762
11.667,48.154,11763
11.668,48.154,11764
11.669,48.154,11765
11.67,48.154,11766
11.671,48.154,11767
11.672,48.154,11768
11.673,48.154,11769
11.674,48.154,11770
11.675,48.154,11771
11.676,48.154,11772
11.677,48.154,11773
11.678,48.154,11774
11.679,48.154,11775
11.68,48.154,11776
11.681,48.154,11777
11.682,48.154,11778
11.683,48.154,11779
11.684,48.154,11780
11.685,48.154,11781
11.686,48.154,11782
11.687,48.154,11783
11.688,48.154,11784
11.689,48.154,11785
11.69,48.154,11786
11.691,48.154,11787
11.692,48.154,11788
11.693,48.154,11789
11.694,48.154,11790
11.695,48.154,11791
11.696,48.154,11792
11.697,48.154,11793
11.698,48.154,11794
11.699,48.154,11795
11.7,48.154,11796
11.45,48.153,11797
11.451,48.153,11798
11.452,48.153,11799
11.453,48.153,11800
11.454,48.153,11801
11.455,48.153,11802
11.456,48.153,11803
11.457,48.153,11804
11.458,48.153,11805
11.459,48.153,11806
11.46,48.153,11807
11.461,48.153,11808
11.462,48.153,11809
11.463,48.153,11810
11.464,48.153,11811
11.465,48.153,11812
11.466,48.153,11813
11.467,48.153,11814
11.468,48.153,11815
11.469,48.153,11816
11.47,48.153,11817
11.471,48.153,11818
11.472,48.153,11819
11.473,48.153,11820
11.474,48.153,11821
11.475,48.153,11822
11.476,48.153,11823
11.477,48.153,11824
11.478,48.153,11825
11.479,48.153,11826
11.48,48.153,11827
